ablation_a,brier_score_delta,competition,fold,log_loss_delta,match_date,match_id,model_a,model_b,pair,ranked_probability_score_delta
contextual_logistic,0.0545902053,UEFA Euro,euro_2024,0.0912390032,2024-06-25,international_results_csv-f7f5df8d85a2631577aa,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::contextual_logistic_minus_poisson_goal_v1::poisson_official,0.0097867399
contextual_logistic,-0.0455899594,FIFA World Cup,world_cup_2018,-0.0957716419,2018-06-16,international_results_csv-fa6505dfe75f6bf8b2f8,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::contextual_logistic_minus_poisson_goal_v1::poisson_official,-0.0083090689
contextual_logistic,0.1219640288,FIFA World Cup,world_cup_2022,0.1802808231,2022-11-21,international_results_csv-fd78c781f2ad2ca2aea6,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::contextual_logistic_minus_poisson_goal_v1::poisson_official,0.0250940552
logistic_stack,-0.2635610741,FIFA World Cup,world_cup_2022,-0.3760598520,2022-12-01,international_results_csv-00a27f9ad5aa23730c88,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.1073253873
logistic_stack,0.0262477852,UEFA Euro,euro_2024,0.0394343245,2024-06-14,international_results_csv-00ca9eb2da1f93dafa93,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0074599768
logistic_stack,-0.0295777890,UEFA Euro,euro_2024,-0.0403872962,2024-06-30,international_results_csv-01d853487e40e06b0dd6,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0084900264
logistic_stack,-0.0730206357,Copa América,copa_america_2024,-0.1205769442,2024-06-25,international_results_csv-053c6c578ca7842cf4aa,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0268854869
logistic_stack,-0.1134157790,FIFA World Cup,world_cup_2022,-0.1498292094,2022-11-30,international_results_csv-05bce2d6de741ae77f75,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0327943464
logistic_stack,0.3290839490,FIFA World Cup,world_cup_2022,0.5292628688,2022-11-30,international_results_csv-064a18ffdf283cf53f0d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.1864558469
logistic_stack,-0.0397256602,FIFA World Cup,world_cup_2018,-0.0584512554,2018-07-02,international_results_csv-06e35fd48600c0af0762,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0103558440
logistic_stack,-0.1184888932,Copa América,copa_america_2024,-0.1358812452,2024-06-24,international_results_csv-078d38951aa268590396,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0452956853
logistic_stack,0.1258761389,FIFA World Cup,world_cup_2022,0.0992092120,2022-12-01,international_results_csv-083a7495e6b01a59a23e,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0811105346
logistic_stack,0.0205522480,FIFA World Cup,world_cup_2018,0.0259502319,2018-06-26,international_results_csv-08704102bb3f34a36601,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0189047686
logistic_stack,-0.0141903282,FIFA World Cup,world_cup_2022,-0.0329777045,2022-11-26,international_results_csv-0c11873de872f27abde2,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0163143503
logistic_stack,-0.1826070348,Copa América,copa_america_2024,-0.2426943460,2024-07-01,international_results_csv-0ccde3f3b100ac5784d7,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0854692271
logistic_stack,-0.0202523023,Copa América,copa_america_2024,-0.0350143667,2024-06-20,international_results_csv-0da3fdd58b0bcb55a9c3,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0063668229
logistic_stack,-0.0240555289,FIFA World Cup,world_cup_2022,-0.1611626019,2022-12-10,international_results_csv-0e7928798157c7c63e46,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0084760327
logistic_stack,-0.0742796598,FIFA World Cup,world_cup_2022,-0.1047630568,2022-12-04,international_results_csv-0f95621134a4fb0d6bf9,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0230856753
logistic_stack,0.0830955899,UEFA Euro,euro_2024,0.1403634341,2024-06-17,international_results_csv-0fa1a1ae832ba71ee709,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0474026827
logistic_stack,0.0131082167,UEFA Euro,euro_2024,0.0266915580,2024-06-30,international_results_csv-11619d81a979cc5fe28d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0053005805
logistic_stack,-0.0018402871,FIFA World Cup,world_cup_2022,-0.0030089026,2022-12-01,international_results_csv-11e2bd3b4a7ef125ac5f,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0122001133
logistic_stack,0.2253223510,FIFA World Cup,world_cup_2022,0.4023931309,2022-11-23,international_results_csv-1252b10377cebb51c211,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0401712190
logistic_stack,-0.0724023737,FIFA World Cup,world_cup_2022,-0.1141317124,2022-12-13,international_results_csv-12c013cde27369d2c962,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0235323448
logistic_stack,-0.0913099897,FIFA World Cup,world_cup_2018,-0.1257306053,2018-06-24,international_results_csv-14b18a7085e0239d664b,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0273966120
logistic_stack,-0.0996537859,FIFA World Cup,world_cup_2022,-0.1580987143,2022-12-02,international_results_csv-161dcc18bad0fded5fb3,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0325620839
logistic_stack,-0.0347715068,FIFA World Cup,world_cup_2018,-0.0667517806,2018-06-30,international_results_csv-18df55c3b1141842f275,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0056824885
logistic_stack,0.1882163062,FIFA World Cup,world_cup_2022,0.3460844797,2022-11-22,international_results_csv-18fbcaa0c3182f0c0566,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0353328934
logistic_stack,-0.0567656886,FIFA World Cup,world_cup_2022,-0.0899012243,2022-11-29,international_results_csv-196eb4a0f0050406cf68,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0209192914
logistic_stack,-0.1507872571,FIFA World Cup,world_cup_2022,-0.2029334966,2022-11-24,international_results_csv-1c49ea36172f315bb21e,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0502566442
logistic_stack,0.3268658543,FIFA World Cup,world_cup_2022,0.5420559436,2022-11-22,international_results_csv-1e226147e62452b3ea57,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0762204281
logistic_stack,0.3085947071,FIFA World Cup,world_cup_2022,0.5076611224,2022-11-28,international_results_csv-22190c2529f0255220ef,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0734508943
logistic_stack,-0.0047801615,FIFA World Cup,world_cup_2018,-0.0074336970,2018-06-25,international_results_csv-233980863f63a0dec852,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0008086317
logistic_stack,-0.0976909433,Copa América,copa_america_2024,-0.1546988166,2024-06-29,international_results_csv-23d53bd9024994449cfa,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0332314382
logistic_stack,-0.0521378311,FIFA World Cup,world_cup_2022,-0.0735185675,2022-12-14,international_results_csv-2407444965a7eba16705,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0037897602
logistic_stack,0.0592353087,UEFA Euro,euro_2024,0.0961772550,2024-06-25,international_results_csv-24c2c52b47c2ed90ed03,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0300177018
logistic_stack,0.0284386003,UEFA Euro,euro_2024,0.0366211812,2024-06-15,international_results_csv-24f86e3c6e66608c5c74,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0186441637
logistic_stack,0.1327688093,FIFA World Cup,world_cup_2022,0.2839931790,2022-12-01,international_results_csv-27247d6b90ecb388da92,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0219513772
logistic_stack,0.0217439287,UEFA Euro,euro_2024,0.0221447783,2024-06-29,international_results_csv-2827401cd7c0cbf3b964,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0158261954
logistic_stack,0.0324016809,Copa América,copa_america_2024,0.0474434998,2024-06-22,international_results_csv-289f7040a7fe85079367,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0173580065
logistic_stack,0.0293785559,Copa América,copa_america_2024,0.0540001533,2024-07-06,international_results_csv-28d8e0b020f13d8fa6ec,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0145566313
logistic_stack,-0.1430458098,FIFA World Cup,world_cup_2022,-0.2036722606,2022-11-26,international_results_csv-298391a54cc47ab0d485,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0501380798
logistic_stack,-0.1428596683,FIFA World Cup,world_cup_2022,-0.2120090406,2022-11-21,international_results_csv-2bba41828f4e577b6277,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0537586386
logistic_stack,-0.0882825903,FIFA World Cup,world_cup_2018,-0.1192102673,2018-07-15,international_results_csv-2df80065485235a27c37,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0283259531
logistic_stack,0.0018308511,Copa América,copa_america_2024,0.0068826050,2024-06-23,international_results_csv-309ada293c57c2d80d6c,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0035905497
logistic_stack,-0.1084855208,FIFA World Cup,world_cup_2022,-0.1675315525,2022-11-27,international_results_csv-30ed4182efd761210802,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0386683876
logistic_stack,-0.0709302676,UEFA Euro,euro_2024,-0.0966748270,2024-06-29,international_results_csv-333cb5e5a3ea47ecedc7,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0401656911
logistic_stack,0.0672700751,FIFA World Cup,world_cup_2018,0.0670458334,2018-06-17,international_results_csv-33da39b79b9b27736b6f,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0431507915
logistic_stack,-0.0189641871,Copa América,copa_america_2024,-0.0324605123,2024-07-09,international_results_csv-346aebd88aafddb08f57,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0058499028
logistic_stack,-0.0019678304,UEFA Euro,euro_2024,0.0015086317,2024-06-22,international_results_csv-34c2e4049c0ad5037d57,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0029993470
logistic_stack,-0.1247337335,FIFA World Cup,world_cup_2022,-0.1890067769,2022-12-02,international_results_csv-35717f8071b5f4211215,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0468630589
logistic_stack,-0.0018035812,FIFA World Cup,world_cup_2022,-0.0248180730,2022-11-28,international_results_csv-35896ed19631ca5a0b21,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0211963920
logistic_stack,0.1048366239,UEFA Euro,euro_2024,0.1784160203,2024-06-25,international_results_csv-35c4816ffbbfa1cddaee,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0229318109
logistic_stack,0.0352061931,FIFA World Cup,world_cup_2022,0.0098376925,2022-12-17,international_results_csv-35c6633f76d276ba2e53,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0402347872
logistic_stack,0.0717812842,FIFA World Cup,world_cup_2018,0.1538011252,2018-06-15,international_results_csv-36afee440f9a514e91ce,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0079902962
logistic_stack,-0.1316419163,Copa América,copa_america_2024,-0.2095857041,2024-07-02,international_results_csv-375c5266c31284ecab1b,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0511418080
logistic_stack,0.0293142885,UEFA Euro,euro_2024,0.0376141551,2024-06-26,international_results_csv-37b4552ad95a2a573ddc,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0166313021
logistic_stack,-0.0025130233,UEFA Euro,euro_2024,-0.0084791006,2024-06-22,international_results_csv-394a96637e654dc19cce,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0002720135
logistic_stack,-0.1593807640,FIFA World Cup,world_cup_2018,-0.2301019071,2018-06-15,international_results_csv-3a3f96c0a49521e3fc84,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0448783394
logistic_stack,-0.0524624031,FIFA World Cup,world_cup_2022,-0.0755297459,2022-11-21,international_results_csv-3cb529d3b76aa52f433f,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0000777686
logistic_stack,0.1094603184,FIFA World Cup,world_cup_2022,0.0860418534,2022-11-27,international_results_csv-3d80035efd18e54e8f66,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0717830960
logistic_stack,0.1633071933,FIFA World Cup,world_cup_2022,0.4023921140,2022-12-02,international_results_csv-3dbdd6db150f012fe6ac,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0882922158
logistic_stack,-0.0040045642,UEFA Euro,euro_2024,-0.0018825872,2024-07-02,international_results_csv-3e4906bb3d0a6c9878ef,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0034002015
logistic_stack,0.0102652316,UEFA Euro,euro_2024,0.0288263207,2024-06-20,international_results_csv-412816b6da7660a82823,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0004072082
logistic_stack,-0.0613300990,UEFA Euro,euro_2024,-0.0831390028,2024-07-14,international_results_csv-425042cdb61725c4ce1d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0288667359
logistic_stack,-0.0710773019,FIFA World Cup,world_cup_2022,-0.1338311292,2022-11-23,international_results_csv-42770c114dfcbdab344a,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0222959866
logistic_stack,-0.0109596078,Copa América,copa_america_2024,-0.0126223551,2024-07-14,international_results_csv-42887385aa7147490c72,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0040366127
logistic_stack,0.0873635657,UEFA Euro,euro_2024,0.1216711014,2024-07-05,international_results_csv-42fe435cac357dd1e008,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0320111024
logistic_stack,-0.0083192055,FIFA World Cup,world_cup_2018,-0.0090116223,2018-06-27,international_results_csv-43e7d573120c11c89643,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0007217704
logistic_stack,0.0454054764,UEFA Euro,euro_2024,0.0732551229,2024-06-24,international_results_csv-45b545616685abb8f8a6,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0080141972
logistic_stack,0.0278493119,FIFA World Cup,world_cup_2022,0.0297240947,2022-11-20,international_results_csv-466216ee9a5e2c3fc300,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0221398935
logistic_stack,-0.1012788597,FIFA World Cup,world_cup_2022,-0.1456652088,2022-11-26,international_results_csv-472f71ee4301875a403b,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0288705580
logistic_stack,0.2410132266,FIFA World Cup,world_cup_2022,0.4261476022,2022-11-25,international_results_csv-48eb64712c77094c0faf,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0446512453
logistic_stack,0.0468427023,UEFA Euro,euro_2024,0.0627819880,2024-07-09,international_results_csv-4932c88aa7fd2f79f650,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0233309506
logistic_stack,0.0276929834,UEFA Euro,euro_2024,0.0367085999,2024-07-10,international_results_csv-4ab1e50f59e6f2bae34b,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0139178381
logistic_stack,0.0664698760,UEFA Euro,euro_2024,0.0884575227,2024-06-15,international_results_csv-4f1d5472bcd4fd8cfe55,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0330646604
logistic_stack,-0.0463346759,UEFA Euro,euro_2024,-0.0629584329,2024-06-21,international_results_csv-4fa4c3967ebed6758154,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0167947894
logistic_stack,0.0117174511,Copa América,copa_america_2024,0.0220788797,2024-06-26,international_results_csv-50a81cdbee8b6179cac8,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0102431971
logistic_stack,-0.0346342705,UEFA Euro,euro_2024,-0.0513089781,2024-07-02,international_results_csv-51ad039cd8b4efa28464,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0126160810
logistic_stack,0.1029828609,FIFA World Cup,world_cup_2018,0.1226844826,2018-06-27,international_results_csv-535d71d52b980784bdda,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0652368740
logistic_stack,-0.0658950094,FIFA World Cup,world_cup_2018,-0.0865553776,2018-06-15,international_results_csv-53af7e4b5d01c3836fc7,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0178822642
logistic_stack,0.2217274923,FIFA World Cup,world_cup_2022,0.4267127628,2022-11-24,international_results_csv-54a80e3db86efdc713b1,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0416585289
logistic_stack,0.1492423090,UEFA Euro,euro_2024,0.1562106265,2024-06-25,international_results_csv-55e899b80c818dc9399e,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0494019897
logistic_stack,-0.0881332154,Copa América,copa_america_2024,-0.1182898821,2024-07-01,international_results_csv-5b17e087e7fd65aed5d5,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0442813003
logistic_stack,-0.0991348015,UEFA Euro,euro_2024,-0.1403286774,2024-06-17,international_results_csv-5bc5ac0d77a465d6843f,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0421601768
logistic_stack,-0.1204893714,FIFA World Cup,world_cup_2022,-0.1676748704,2022-11-22,international_results_csv-5c8b78d320eff170410d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0432771216
logistic_stack,-0.0793268241,UEFA Euro,euro_2024,-0.1065362173,2024-06-21,international_results_csv-5cee46756bbaba3f4a9c,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0359708275
logistic_stack,-0.0391121803,FIFA World Cup,world_cup_2018,-0.0616151344,2018-06-20,international_results_csv-5effeef45349fc2c37ee,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0134958473
logistic_stack,-0.0431108910,FIFA World Cup,world_cup_2022,-0.0890107256,2022-11-24,international_results_csv-5fc599a3b72c6e236a25,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0136944490
logistic_stack,0.0761135996,Copa América,copa_america_2024,0.1233442645,2024-06-21,international_results_csv-60590b0bc0dc565d18cc,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0127763827
logistic_stack,-0.0311015758,UEFA Euro,euro_2024,-0.0585854557,2024-06-24,international_results_csv-615209ed8d6c11d8fe43,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0104308362
logistic_stack,-0.0921669483,FIFA World Cup,world_cup_2022,-0.1463855048,2022-11-29,international_results_csv-63ba0233243234273d1d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0173242940
logistic_stack,0.0356622615,Copa América,copa_america_2024,0.0337767765,2024-06-22,international_results_csv-6413dd39c541f6647695,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0290839329
logistic_stack,-0.0255812969,UEFA Euro,euro_2024,-0.0315880193,2024-06-18,international_results_csv-64bd65869cd26e5055db,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0158997771
logistic_stack,-0.0042479174,FIFA World Cup,world_cup_2018,-0.0014109909,2018-06-28,international_results_csv-673171d8c4a4f215e7eb,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0161354467
logistic_stack,0.0012526498,FIFA World Cup,world_cup_2022,-0.0027173978,2022-12-06,international_results_csv-679c244d7721a5fc2646,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0166939290
logistic_stack,-0.0040221524,FIFA World Cup,world_cup_2018,-0.0055007146,2018-06-24,international_results_csv-6806da97e0f8aa306b0e,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0078173008
logistic_stack,0.0143204536,FIFA World Cup,world_cup_2018,0.0251202352,2018-06-26,international_results_csv-6d22081c7606fab3a9fe,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0129815011
logistic_stack,0.0289973277,UEFA Euro,euro_2024,0.0195443881,2024-06-21,international_results_csv-6e6c455b52aecb25bee5,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0108218837
logistic_stack,0.2355132254,FIFA World Cup,world_cup_2022,0.4646038499,2022-11-22,international_results_csv-6fdf96ce42ea51cec9a2,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.1311362186
logistic_stack,-0.0531722446,FIFA World Cup,world_cup_2022,-0.0740117488,2022-11-23,international_results_csv-709042582351ff39048d,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0107745618
logistic_stack,-0.1763698336,FIFA World Cup,world_cup_2018,-0.2343957881,2018-06-20,international_results_csv-7220b26f091bb1713172,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0648193973
logistic_stack,0.2034058592,FIFA World Cup,world_cup_2022,0.3332441863,2022-11-27,international_results_csv-7230e2c38e1cf0aa1bb2,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0488492093
logistic_stack,-0.1671872783,FIFA World Cup,world_cup_2022,-0.2218171616,2022-11-25,international_results_csv-72cd74710980a6aed7db,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0507299836
logistic_stack,-0.0327408739,FIFA World Cup,world_cup_2022,-0.0705634508,2022-12-05,international_results_csv-73073bf324a9e07483a7,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0091360433
logistic_stack,0.1234497646,UEFA Euro,euro_2024,0.1778440862,2024-06-17,international_results_csv-74af73ebd43cebf41349,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0732552626
logistic_stack,-0.0950929058,UEFA Euro,euro_2024,-0.1262459998,2024-06-26,international_results_csv-76d609de336e8c47ce51,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,-0.0499716205
logistic_stack,-0.0089512502,FIFA World Cup,world_cup_2022,-0.1266233395,2022-11-27,international_results_csv-772cfcf8fffe31988653,contextual_logit_v1,poisson_goal_v1,contextual_logit_v1::logistic_stack_minus_poisson_goal_v1::poisson_official,0.0209469822
